id,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25
11128,-0.44,1.4,1.17,-2.3,0.26,-2.08,2.52,9.62,3.19,0.1,41,43,13,63,78,D,E,D,B,E,0.0,0.0,0.0,0.0,0.0
17605,6.86,3.37,1.68,-15.58,-10.94,1.54,-3.75,-2.0,9.33,1.73,20,66,84,40,8,D,A,C,E,A,1.0,1.0,1.0,0.0,0.0
4745,13.24,12.37,-0.59,-3.24,0.29,12.22,3.92,4.27,-4.75,2.12,5,90,36,95,100,A,C,C,A,C,0.0,0.0,1.0,1.0,0.0
18973,4.19,-3.21,-1.06,-17.78,-13.77,-8.64,-15.68,-3.66,7.39,-7.89,28,69,20,69,91,D,B,B,A,A,0.0,1.0,1.0,1.0,1.0
1476,18.18,12.01,-4.98,-5.24,2.16,5.98,4.43,-5.37,-2.45,-5.36,13,90,84,57,45,A,C,D,B,E,0.0,0.0,0.0,0.0,1.0
21162,2.13,-9.2,0.77,-2.35,19.55,2.06,-3.69,2.3,6.11,9.37,61,23,69,76,85,E,A,B,D,B,0.0,1.0,0.0,1.0,1.0
537,13.58,9.74,3.67,-1.9,0.48,10.59,-5.92,-4.74,0.95,-0.17,7,97,66,54,2,A,C,A,A,A,0.0,0.0,0.0,0.0,1.0
16452,1.65,1.38,1.33,-13.93,-13.23,-0.36,-8.61,-1.45,11.85,-6.53,34,60,33,59,39,D,B,B,E,B,1.0,1.0,0.0,0.0,1.0
16428,0.81,-0.62,0.2,-19.19,-11.61,-12.51,-2.75,6.52,10.12,3.73,22,67,78,80,48,D,D,E,D,D,1.0,1.0,1.0,0.0,0.0
15253,6.34,1.47,7.06,-13.35,-13.01,4.63,2.76,3.16,5.41,-0.14,25,70,13,54,46,D,E,C,C,A,1.0,1.0,1.0,1.0,1.0
22276,-3.24,-10.6,-8.83,1.85,17.45,0.74,-2.56,-10.99,-0.12,9.01,74,24,7,37,92,E,E,A,E,B,1.0,0.0,0.0,0.0,1.0
18873,-2.18,5.5,-1.69,-14.4,-10.95,-5.66,-3.77,-0.99,5.41,-1.67,37,69,57,22,95,D,D,A,B,D,1.0,1.0,0.0,0.0,0.0
2886,13.61,14.8,1.85,2.48,2.96,7.81,-13.22,-4.44,-1.54,3.82,9,99,97,97,40,A,A,A,E,A,1.0,0.0,1.0,1.0,0.0
14588,-0.21,2.49,0.85,3.71,3.17,-4.95,-3.74,11.26,-5.73,2.05,52,43,59,26,4,C,D,C,E,D,1.0,1.0,0.0,1.0,1.0
2843,13.53,14.83,3.63,-5.65,-3.18,7.96,5.05,2.6,1.04,1.19,10,99,5,52,45,A,E,C,B,D,1.0,0.0,0.0,1.0,1.0
13978,-1.46,-3.22,2.3,-2.36,-0.17,-5.74,-4.3,9.31,5.29,-1.8,48,60,66,36,16,C,D,D,C,C,0.0,0.0,1.0,1.0,0.0
24635,-0.82,-8.16,1.62,5.82,12.32,7.61,-2.03,0.79,0.48,11.75,62,29,41,67,60,E,A,D,E,B,1.0,0.0,1.0,0.0,0.0
7118,-11.11,-3.8,13.82,0.98,0.73,2.38,14.01,2.24,7.19,2.69,81,19,83,84,99,B,C,C,A,E,0.0,1.0,0.0,1.0,0.0
19070,-2.51,7.31,-1.94,-16.0,-14.25,-1.23,-5.51,4.04,11.29,-0.29,30,76,40,14,39,D,C,E,B,C,1.0,1.0,1.0,1.0,1.0
10762,0.5,-0.17,-1.63,-1.93,-2.54,-2.1,-0.91,10.69,-6.42,4.78,43,53,100,86,6,C,C,A,E,B,1.0,0.0,0.0,0.0,0.0
10841,-0.16,-1.87,1.31,-0.48,1.52,-0.06,-7.54,11.67,3.33,-5.83,41,46,25,82,95,C,B,B,C,B,0.0,0.0,1.0,1.0,0.0
21480,-1.59,-6.82,-0.65,6.66,14.53,-0.72,3.27,-3.23,4.69,10.95,76,24,96,76,85,E,D,E,C,D,0.0,0.0,0.0,1.0,0.0
13621,1.07,-0.19,-2.13,0.57,2.42,-4.18,-3.19,11.95,-7.08,-3.28,51,49,68,19,22,C,E,B,B,A,1.0,1.0,1.0,1.0,0.0
21394,-0.92,-12.77,-1.07,4.37,17.58,-0.14,5.59,0.87,-4.01,13.18,71,29,12,36,97,A,D,C,B,D,0.0,0.0,0.0,0.0,0.0
7304,-15.11,-3.21,13.58,0.35,-3.18,-10.34,6.08,1.91,-4.4,2.63,90,8,63,9,21,B,B,B,E,D,0.0,1.0,1.0,1.0,1.0
5326,-12.79,-3.32,11.53,-4.51,-7.04,7.93,9.42,-8.2,-3.85,-4.49,91,9,57,56,30,B,D,E,A,D,0.0,1.0,1.0,0.0,0.0
24697,-0.88,-11.85,1.5,4.98,14.42,7.91,-7.52,-1.78,-3.58,12.75,68,20,29,17,49,E,C,D,C,B,0.0,0.0,0.0,0.0,1.0
3674,13.32,11.97,-3.41,-4.41,3.12,3.13,1.71,0.18,-10.35,-5.23,10,97,100,30,80,A,B,B,C,D,1.0,0.0,1.0,0.0,0.0
16675,2.7,1.12,4.43,-11.25,-13.01,-1.42,-7.16,-5.68,14.15,-0.2,24,68,85,66,46,E,D,C,A,A,1.0,1.0,0.0,0.0,1.0
12366,2.23,1.43,0.28,-1.25,-0.66,-3.06,-4.02,14.07,5.55,-1.42,41,50,37,9,73,C,E,E,D,C,1.0,0.0,1.0,1.0,0.0
8275,-13.21,-1.99,16.39,0.54,-5.43,-4.92,12.55,1.96,2.27,4.7,93,18,3,29,30,C,C,B,E,A,0.0,1.0,1.0,0.0,1.0
960,10.04,11.75,2.98,0.79,-4.62,16.3,6.06,-7.21,2.54,-2.13,12,98,89,28,53,A,C,E,B,B,1.0,0.0,0.0,0.0,1.0
12397,-1.56,0.09,-1.84,-3.72,0.42,12.81,-4.56,14.95,-2.8,-1.17,45,53,17,55,24,D,E,A,E,D,0.0,1.0,0.0,1.0,1.0
1819,14.15,11.71,4.45,-4.21,-0.27,12.68,1.56,-4.15,1.58,-0.99,19,100,73,82,87,A,D,B,A,A,1.0,0.0,0.0,1.0,1.0
14280,-2.08,2.32,0.29,-0.34,-2.38,0.99,4.13,15.15,-3.86,7.72,47,49,70,63,68,C,A,A,B,D,0.0,0.0,0.0,0.0,0.0
17918,-5.06,-2.43,0.07,-14.6,-9.76,-10.64,-3.77,-2.48,8.14,5.51,25,62,30,44,90,D,A,C,A,B,0.0,1.0,0.0,0.0,0.0
5077,-11.73,1.01,14.83,-0.39,-8.61,-6.83,13.47,7.57,8.07,3.06,92,17,87,35,17,B,B,B,D,A,0.0,1.0,1.0,0.0,0.0
16791,6.27,1.78,0.07,-14.71,-14.57,-4.56,0.6,-1.91,8.71,1.28,33,63,57,71,41,D,D,D,E,B,1.0,0.0,1.0,0.0,0.0
1748,14.87,14.28,-3.11,-4.93,0.13,7.93,-1.15,-9.59,-2.82,-1.92,1,80,84,7,91,A,A,A,B,C,1.0,0.0,1.0,1.0,0.0
324,13.1,10.13,-1.06,-3.55,-4.94,10.53,1.94,-9.16,-2.34,-1.13,10,86,98,34,66,A,A,C,A,E,0.0,0.0,1.0,0.0,1.0
10297,0.8,-0.88,-0.04,1.1,1.65,8.09,-4.07,10.87,-0.29,0.68,58,47,10,10,23,C,B,A,D,A,1.0,1.0,0.0,0.0,0.0
12751,0.06,1.22,2.24,-0.5,1.38,-6.26,-0.64,9.58,-0.34,3.07,47,52,53,56,99,C,D,B,B,D,1.0,0.0,1.0,0.0,1.0
10013,-4.06,-0.3,-0.81,0.31,0.68,-4.37,-2.09,15.71,-1.68,3.57,53,57,32,48,85,C,E,B,A,E,0.0,0.0,1.0,1.0,0.0
19763,1.38,-0.35,3.3,-16.2,-14.4,-2.5,-6.3,3.45,9.07,-9.62,26,67,91,85,18,D,B,C,A,E,1.0,0.0,1.0,0.0,0.0
22708,0.85,-11.71,-1.55,2.45,16.34,1.73,0.74,4.23,3.25,10.61,70,28,59,37,41,A,C,C,A,A,0.0,0.0,1.0,0.0,1.0
3785,15.81,13.74,-0.81,-6.14,-4.61,10.52,-14.27,2.9,4.11,-8.63,2,84,98,77,31,A,B,B,D,B,1.0,1.0,1.0,0.0,1.0
20799,-2.27,-9.74,4.08,-0.93,14.45,0.58,3.99,4.86,-3.67,8.32,61,33,47,16,18,A,D,B,A,C,0.0,0.0,0.0,1.0,0.0
23769,2.79,-10.18,-0.44,8.78,12.02,-8.09,-1.42,-1.43,-2.17,6.8,79,21,13,63,83,E,B,A,A,D,0.0,1.0,1.0,0.0,1.0
8484,-17.88,-0.57,12.81,-0.58,-3.75,8.76,6.76,-4.59,0.59,4.75,90,1,61,64,33,C,E,E,D,C,0.0,1.0,0.0,1.0,0.0
24717,-0.03,-7.28,-4.59,0.12,13.08,1.51,1.79,0.42,-3.34,5.87,74,32,34,48,74,E,E,D,D,E,0.0,0.0,1.0,0.0,1.0
13837,-0.74,0.9,-0.36,3.17,2.09,-0.32,-10.41,10.8,-4.01,-5.87,51,57,41,33,86,D,D,A,B,A,1.0,0.0,0.0,1.0,1.0
2282,18.47,10.83,-3.47,-7.5,-4.28,16.83,-4.37,-4.21,-6.39,1.74,1,95,46,21,84,A,C,C,D,B,1.0,1.0,0.0,1.0,0.0
13515,0.26,0.28,1.96,-0.92,2.63,0.15,-1.78,11.08,6.74,5.81,58,44,62,45,69,C,E,B,E,D,0.0,0.0,1.0,1.0,0.0
21715,1.82,-9.69,2.05,2.43,15.14,-1.62,-3.14,-4.51,-1.86,12.61,76,38,75,12,43,E,E,C,C,A,0.0,0.0,1.0,0.0,1.0
24102,1.96,-12.01,-0.95,4.1,16.17,-2.88,-7.25,-9.11,7.49,14.24,64,32,28,70,59,E,B,D,A,D,0.0,0.0,1.0,0.0,0.0
19000,1.91,4.33,-3.49,-10.06,-15.17,-1.93,-3.78,5.65,10.83,4.66,37,62,95,16,13,D,C,A,B,C,1.0,1.0,0.0,1.0,1.0
10463,-1.13,0.52,-1.74,-1.92,-0.17,-2.31,-2.58,4.93,-0.22,-3.83,57,44,20,41,12,C,C,A,E,E,1.0,1.0,0.0,0.0,1.0
24826,1.46,-9.99,-2.0,5.11,15.03,0.68,5.39,-3.09,-4.02,8.78,67,26,79,13,87,E,C,B,C,C,0.0,0.0,0.0,0.0,1.0
6816,-11.32,-0.42,14.58,3.57,-7.58,-3.55,14.12,-1.61,0.7,-5.21,100,6,5,46,96,B,A,D,E,C,0.0,1.0,0.0,1.0,0.0
16799,2.48,-0.8,1.5,-14.16,-14.47,7.19,-3.41,-2.8,7.66,2.32,24,60,31,44,36,E,D,C,B,E,1.0,1.0,1.0,0.0,1.0
7956,-15.4,-0.63,14.14,1.07,4.25,-5.73,5.07,-0.93,-3.42,3.11,82,8,49,97,77,B,C,C,B,E,0.0,0.0,1.0,0.0,0.0
4294,16.16,10.49,1.36,-3.42,6.25,12.59,0.39,2.88,-2.69,4.96,13,89,14,66,100,A,C,A,C,C,1.0,0.0,0.0,0.0,1.0
6245,-14.32,-4.29,12.19,-0.35,-4.39,-0.63,9.57,-2.58,-3.78,8.56,81,3,10,89,27,B,C,C,A,B,0.0,1.0,0.0,1.0,1.0
22932,1.52,-8.08,1.08,1.31,12.24,-3.34,-1.73,11.69,-0.63,11.22,65,36,92,66,1,E,D,E,A,C,0.0,0.0,0.0,1.0,1.0
4520,15.2,11.67,-3.74,-4.26,-1.1,14.39,2.36,11.24,6.9,-1.11,4,81,4,31,23,A,A,B,C,A,1.0,0.0,1.0,1.0,0.0
15260,1.26,-0.76,2.05,-17.4,-15.36,3.44,-3.69,-1.01,10.76,0.82,20,68,33,44,13,E,C,B,E,E,1.0,0.0,1.0,0.0,1.0
20015,2.07,-13.93,-1.03,0.82,16.01,-0.3,1.37,2.26,5.82,8.56,79,20,58,95,4,E,E,C,A,E,0.0,0.0,1.0,1.0,0.0
3844,14.16,13.27,0.53,-0.52,2.07,10.55,3.31,-5.07,5.31,3.27,15,90,33,57,13,A,B,E,A,D,1.0,0.0,0.0,0.0,1.0
23909,1.4,-9.31,-4.3,3.6,14.39,-1.11,0.7,-4.69,3.48,7.62,75,39,28,29,48,E,B,E,E,B,0.0,0.0,0.0,1.0,0.0
22928,-1.82,-12.59,0.3,1.27,14.22,1.26,-3.34,-3.32,-5.12,6.06,79,31,74,30,30,E,E,A,D,B,0.0,0.0,1.0,0.0,1.0
2852,15.87,11.49,2.42,1.19,1.81,14.18,0.45,3.19,0.38,-4.29,14,89,28,49,6,A,E,E,A,A,1.0,0.0,1.0,1.0,0.0
12571,-3.54,-0.73,0.46,-3.07,-1.11,-7.05,0.36,10.77,0.37,2.33,43,59,77,81,52,C,D,D,E,C,0.0,1.0,1.0,1.0,1.0
13074,0.44,-2.71,2.79,-2.87,-2.24,0.24,-1.58,11.45,-1.02,2.39,42,42,12,45,11,C,E,B,B,A,1.0,1.0,1.0,1.0,1.0
5816,-13.07,3.59,14.35,-1.76,-6.88,6.47,6.29,-0.32,7.41,5.86,90,14,76,37,86,C,C,C,C,A,0.0,1.0,1.0,0.0,0.0
12592,-0.57,0.65,2.83,1.27,-0.95,2.58,4.55,9.2,-5.96,-4.73,47,57,91,75,33,C,D,B,B,E,0.0,1.0,1.0,0.0,1.0
8158,-15.39,-0.97,15.27,-0.16,-1.6,0.2,6.06,1.63,0.07,10.69,98,15,6,71,70,B,D,E,C,C,0.0,1.0,1.0,0.0,0.0
9154,-16.5,2.05,11.28,0.01,-5.51,-0.14,7.84,3.23,2.23,2.92,87,10,31,71,98,B,B,C,B,B,0.0,1.0,0.0,1.0,0.0
6380,-13.67,-3.74,10.09,-0.73,-0.82,5.09,2.06,3.46,-0.92,0.66,97,8,45,92,72,B,A,A,E,A,0.0,1.0,0.0,1.0,0.0
15444,1.31,3.32,-2.76,-13.54,-13.84,2.71,4.21,-4.74,15.51,0.7,25,61,50,3,50,D,C,A,C,E,1.0,1.0,1.0,1.0,1.0
398,14.28,10.74,0.6,-3.28,-0.84,6.88,1.21,-3.15,4.78,7.35,14,92,41,89,20,A,B,A,D,E,1.0,0.0,1.0,0.0,1.0
6879,-12.59,-6.93,16.29,5.45,-2.02,-3.7,5.78,3.82,-2.52,3.88,82,16,41,2,59,B,E,C,A,C,0.0,1.0,0.0,1.0,1.0
21804,3.43,-8.37,-0.07,3.95,18.57,5.76,-1.68,6.12,-9.53,9.3,60,35,7,68,97,E,D,E,A,A,0.0,0.0,1.0,0.0,0.0
1202,14.61,13.27,3.31,-3.05,7.39,8.85,-12.21,-4.68,1.43,-1.0,2,89,95,60,71,A,A,E,D,C,1.0,0.0,1.0,1.0,1.0
6385,-14.82,-2.32,16.83,-1.87,-3.82,0.85,12.58,-8.83,2.37,-2.51,98,2,97,40,45,B,C,E,B,D,0.0,1.0,1.0,1.0,0.0
8551,-14.18,0.55,15.13,1.61,-4.28,4.71,5.22,-1.05,-2.61,3.81,93,3,89,97,61,B,A,E,B,B,0.0,1.0,0.0,1.0,0.0
517,13.54,16.1,-3.52,-0.03,2.9,10.52,10.96,-0.61,-0.97,0.91,11,99,90,81,75,A,C,C,A,B,1.0,1.0,1.0,0.0,0.0
3589,14.87,11.26,0.89,-2.5,-2.2,9.8,-0.93,0.09,-4.8,-1.24,17,86,44,55,86,A,C,D,B,E,1.0,0.0,1.0,0.0,1.0
2251,15.51,9.43,-5.61,-3.44,1.37,7.31,-1.14,1.96,0.72,0.15,11,94,95,47,3,A,C,A,A,C,1.0,0.0,0.0,1.0,1.0
18162,5.01,-3.96,0.07,-17.6,-12.23,5.69,-4.58,-4.46,8.53,3.32,31,71,20,13,34,E,E,D,C,E,1.0,1.0,1.0,1.0,0.0
1458,16.23,7.88,1.32,2.78,4.38,12.88,4.41,-9.55,-4.8,-7.27,18,100,62,13,98,B,B,E,A,C,1.0,0.0,0.0,0.0,0.0
4557,16.99,14.37,0.15,-6.33,-2.37,9.35,-5.66,-7.76,-3.76,2.43,12,91,13,26,45,A,D,E,E,A,1.0,0.0,0.0,0.0,0.0
7517,-16.58,0.99,12.34,-2.4,-1.08,1.69,8.07,-4.67,-1.62,-11.32,97,19,39,80,19,B,B,C,A,E,0.0,1.0,0.0,1.0,0.0
20976,-5.68,-10.64,-2.24,4.86,18.5,2.23,-5.79,2.8,-0.16,2.41,70,24,38,72,96,E,E,E,C,E,1.0,0.0,0.0,1.0,0.0
18689,0.15,7.71,2.91,-12.41,-11.19,1.83,-0.12,7.75,9.57,-5.17,35,74,5,77,14,D,E,D,B,D,1.0,1.0,1.0,0.0,0.0
13759,-0.42,0.05,-2.5,1.66,4.37,3.41,-1.45,8.51,4.0,-1.21,46,52,67,43,33,C,E,A,E,C,0.0,1.0,0.0,0.0,1.0
3352,14.45,12.9,-3.64,-7.58,4.37,8.91,-3.05,0.25,8.45,-10.23,8,89,68,58,31,A,A,E,D,B,1.0,0.0,1.0,0.0,0.0
19138,4.92,2.19,2.73,-15.22,-11.84,1.21,-6.92,1.7,4.28,4.22,25,74,83,9,78,D,B,A,D,B,1.0,1.0,1.0,0.0,1.0
2169,13.68,10.78,-1.91,0.6,3.9,6.8,-2.73,-2.92,-4.62,8.4,14,80,9,31,79,A,B,A,E,C,1.0,0.0,0.0,1.0,0.0
22512,-3.24,-11.24,-8.17,7.11,18.2,-3.8,-6.15,0.39,9.57,13.67,76,32,4,26,96,A,B,C,B,A,1.0,1.0,0.0,1.0,0.0
5475,-13.06,6.65,15.2,3.35,-2.48,-3.34,9.58,-4.13,-0.04,-2.34,100,12,35,28,30,C,D,C,C,B,0.0,0.0,1.0,1.0,1.0
12137,0.98,3.54,0.9,-0.49,1.27,-6.32,-11.67,9.73,2.3,6.6,54,51,94,50,32,D,E,A,B,B,0.0,0.0,0.0,0.0,0.0
6600,-15.18,2.49,12.24,-1.13,-3.03,6.21,8.3,1.73,1.39,1.97,99,4,91,92,57,B,B,A,D,E,0.0,1.0,1.0,1.0,0.0
17356,1.39,3.99,-8.51,-16.42,-10.43,-6.9,0.36,3.67,17.59,2.05,30,73,82,98,23,D,C,A,C,C,1.0,1.0,1.0,0.0,0.0
3190,16.66,12.41,2.53,-3.56,-5.75,10.72,-0.02,-1.17,1.53,-1.43,16,83,53,58,100,B,A,C,D,E,1.0,0.0,1.0,1.0,1.0
1057,16.35,11.19,-4.73,-1.0,-2.65,12.71,4.7,5.35,10.77,-2.86,6,92,57,74,71,A,D,D,A,A,1.0,0.0,1.0,1.0,1.0
16812,0.99,0.37,1.27,-16.86,-12.2,5.87,5.74,1.05,11.06,-14.74,27,64,19,50,56,D,E,D,C,A,0.0,0.0,0.0,0.0,1.0
20028,-1.72,-9.79,-3.35,6.01,14.79,-3.18,-0.91,5.33,6.09,8.95,70,21,88,78,27,E,B,B,E,C,0.0,0.0,0.0,1.0,1.0
13170,-3.09,3.5,-0.97,1.05,-2.95,-0.03,-1.0,7.45,2.6,2.75,40,49,13,69,19,C,A,C,E,B,0.0,1.0,1.0,0.0,0.0
10773,-2.22,0.81,0.45,-1.43,0.18,-2.29,-6.85,10.23,-6.51,-7.67,55,48,21,23,23,C,E,C,D,C,1.0,0.0,0.0,1.0,0.0
8241,-13.42,-4.3,17.42,-2.88,-6.84,11.18,9.15,-5.32,2.6,0.57,91,15,73,62,51,C,B,B,D,D,0.0,1.0,0.0,0.0,1.0
4521,16.82,13.46,-0.45,-0.96,-1.84,1.68,-2.57,5.64,4.9,5.46,19,83,100,42,67,A,B,C,D,C,1.0,0.0,0.0,1.0,0.0
5099,-15.87,-1.74,16.2,-1.93,-2.17,-5.56,5.21,-3.24,-6.85,-7.63,83,4,68,94,89,B,D,A,E,E,0.0,1.0,0.0,1.0,1.0
13366,-2.25,4.51,-2.38,-1.0,0.25,6.02,-2.47,11.19,3.39,7.13,53,50,78,46,17,C,B,A,E,E,0.0,0.0,0.0,1.0,1.0
14418,0.69,-2.04,0.09,0.8,-1.68,-0.69,7.08,8.91,2.9,6.57,56,57,72,96,88,D,D,A,E,D,0.0,0.0,0.0,1.0,0.0
15795,4.96,2.22,0.54,-16.08,-12.52,3.05,0.71,-5.21,4.56,-7.3,20,77,72,20,45,E,A,A,B,A,1.0,0.0,0.0,1.0,1.0
24239,-1.25,-7.97,-2.66,4.02,17.01,-3.89,6.84,1.22,-7.82,13.84,73,28,13,40,46,E,A,D,E,A,1.0,0.0,0.0,0.0,1.0
3635,15.35,11.16,0.53,-1.13,-2.81,10.01,-0.77,-6.48,5.44,-0.09,15,82,3,4,71,A,D,E,C,D,1.0,0.0,0.0,0.0,0.0
7842,-17.71,-4.32,17.83,-7.63,-2.93,-3.47,15.08,-6.47,-1.93,-2.84,80,3,22,18,71,C,B,C,D,D,0.0,1.0,0.0,0.0,1.0
19588,-1.76,6.62,-1.19,-11.75,-14.8,-6.29,0.0,-9.64,3.64,-0.94,39,70,99,39,23,E,D,E,C,C,1.0,1.0,1.0,1.0,0.0
23285,5.77,-9.51,-1.86,1.68,16.15,1.31,-6.02,2.8,1.55,11.28,74,39,81,34,59,A,A,B,E,A,0.0,1.0,1.0,0.0,0.0
853,12.25,13.2,-2.93,-4.61,-0.74,3.02,-1.42,-1.55,-1.5,-0.21,18,82,45,51,53,A,B,C,E,C,1.0,0.0,1.0,1.0,0.0
20729,2.73,-10.37,-1.03,7.79,14.37,2.0,-3.27,1.33,0.11,10.16,78,30,31,27,39,E,A,A,B,B,0.0,0.0,1.0,1.0,0.0
18009,0.43,1.99,-3.14,-15.41,-13.47,2.12,3.35,-1.41,10.49,-1.55,34,61,12,32,96,E,A,A,A,C,1.0,1.0,1.0,0.0,0.0
12432,-1.62,-0.5,2.99,0.27,3.26,-4.4,-3.4,8.78,-2.99,2.37,51,56,19,82,70,C,C,E,D,C,0.0,1.0,0.0,0.0,0.0
6070,-15.78,-1.5,15.49,-2.77,-4.8,-2.47,11.39,-4.03,6.53,3.8,80,15,10,19,28,B,D,B,C,B,0.0,0.0,0.0,1.0,0.0
24527,-4.51,-11.15,-0.3,2.9,11.9,0.9,10.75,7.73,5.14,10.41,78,22,22,71,13,A,D,E,A,D,0.0,0.0,1.0,0.0,0.0
6875,-14.39,-2.15,15.03,4.04,-3.69,-6.18,9.9,-12.03,5.15,-4.27,97,11,89,31,87,B,A,A,D,E,0.0,1.0,0.0,1.0,1.0
24186,1.82,-5.27,5.88,3.4,12.45,4.81,5.84,-5.8,-6.96,10.55,64,30,52,63,33,E,E,C,E,C,0.0,0.0,0.0,1.0,1.0
24556,-7.49,-11.43,-3.58,5.06,14.36,4.22,2.97,2.25,1.99,8.34,74,24,71,50,95,E,C,E,A,B,1.0,1.0,1.0,1.0,0.0
5118,-14.75,-2.48,12.64,-4.75,-0.39,2.63,12.99,-1.83,-1.38,0.61,90,17,90,46,89,B,D,B,E,D,0.0,1.0,0.0,0.0,1.0
19635,-1.5,0.49,3.05,-18.03,-11.33,4.42,2.57,-7.41,8.97,2.85,31,74,53,7,88,E,E,D,C,A,1.0,1.0,0.0,1.0,1.0
15667,-1.54,1.27,-4.59,-17.51,-13.61,-0.87,-3.46,6.21,10.38,-0.05,22,60,10,14,46,E,E,A,A,A,1.0,1.0,1.0,0.0,1.0
2560,17.83,10.38,-1.16,-4.46,3.77,10.67,-7.42,10.24,-1.45,0.75,3,100,21,92,96,A,D,A,C,C,1.0,0.0,1.0,0.0,1.0
23920,2.24,-10.32,-4.9,5.47,12.65,0.45,8.76,-3.32,-4.49,8.85,71,23,5,7,92,E,D,E,E,D,1.0,0.0,1.0,1.0,0.0
2749,15.59,12.22,-0.52,3.21,3.64,8.02,1.64,-2.46,-1.98,6.81,19,83,84,35,78,A,D,D,D,A,1.0,0.0,1.0,0.0,1.0
11989,1.61,-1.36,3.95,0.02,-1.25,0.16,4.1,8.55,-1.73,8.22,42,58,60,44,42,D,A,C,D,D,1.0,1.0,1.0,1.0,1.0
18928,1.89,5.31,-2.42,-14.7,-11.86,6.65,-6.96,-3.48,11.53,0.57,28,67,45,43,92,E,E,C,B,E,1.0,1.0,0.0,0.0,1.0
6211,-11.9,-0.46,13.24,-2.63,-3.71,-0.6,13.17,-0.38,-2.33,8.76,100,6,63,13,48,B,C,E,A,A,0.0,1.0,0.0,1.0,1.0
9943,-16.09,3.31,12.63,0.2,-1.83,-1.17,7.52,3.91,-3.12,-2.38,83,14,34,38,24,B,A,A,D,C,0.0,0.0,0.0,0.0,1.0
20538,-5.93,-9.65,-4.63,4.77,17.97,-11.38,1.15,-4.39,-3.21,9.39,61,36,79,2,88,E,C,C,A,E,0.0,0.0,1.0,0.0,0.0
23809,-3.09,-8.76,-1.36,3.13,18.59,-4.93,-6.0,-0.91,5.38,8.83,67,23,30,85,98,E,B,D,C,B,0.0,0.0,0.0,0.0,0.0
10629,1.05,-0.2,1.88,0.61,1.57,-5.36,-2.58,14.0,0.55,-5.52,54,47,37,1,28,C,C,D,E,A,1.0,0.0,0.0,1.0,1.0
17289,2.75,2.53,-0.59,-16.51,-14.38,-5.65,-0.27,1.66,12.82,-1.29,24,71,89,73,38,E,B,D,A,A,1.0,1.0,1.0,1.0,1.0
5924,-13.45,1.58,18.89,4.62,-4.1,-5.71,11.05,-2.55,1.39,-9.83,87,18,93,23,43,B,B,E,D,A,0.0,1.0,0.0,0.0,0.0
18217,4.03,0.54,-5.27,-18.61,-15.96,5.62,1.33,7.14,12.67,-8.68,25,77,17,58,94,D,A,D,A,E,0.0,1.0,0.0,1.0,0.0
8901,-14.15,6.66,17.75,2.9,-6.41,3.25,8.06,-8.26,-6.8,-1.18,96,3,98,96,82,B,D,B,B,B,0.0,1.0,1.0,1.0,1.0
18007,4.91,3.24,-4.41,-16.06,-17.21,8.88,-4.71,-5.74,8.9,0.16,27,73,83,8,64,D,E,E,E,E,1.0,1.0,0.0,1.0,0.0
21114,-2.58,-12.68,0.68,3.57,14.53,5.59,-6.49,-1.56,-1.6,12.2,61,28,55,10,81,E,D,A,B,B,0.0,0.0,0.0,0.0,0.0
4443,15.05,13.08,1.96,-0.65,-1.34,7.15,-3.69,2.03,-5.72,5.84,5,89,61,72,15,A,B,B,A,C,1.0,0.0,0.0,0.0,0.0
2347,16.3,14.48,0.09,-4.36,2.66,14.49,-5.37,1.21,-9.69,-1.36,8,97,52,53,15,A,C,D,D,D,1.0,0.0,0.0,0.0,1.0
2326,17.24,7.22,2.29,-0.93,-2.86,9.71,0.44,-0.69,1.65,1.38,18,100,90,78,85,A,E,C,B,D,1.0,0.0,0.0,1.0,1.0
284,16.25,10.16,0.53,-6.27,0.56,13.1,-3.17,-1.4,5.6,0.91,12,95,24,92,74,A,E,D,B,A,1.0,0.0,0.0,1.0,0.0
18359,9.34,1.47,4.59,-14.69,-13.39,-4.79,0.28,-0.28,8.67,-1.56,36,64,9,18,27,D,C,E,A,E,1.0,1.0,1.0,0.0,1.0
24769,-1.6,-11.34,-0.67,2.6,21.15,-1.66,2.24,-0.88,-5.37,11.12,68,23,57,9,81,E,E,C,E,C,0.0,0.0,0.0,0.0,1.0
21300,-1.78,-9.9,-0.24,2.48,16.34,-0.46,-2.75,1.07,2.39,14.05,77,39,33,98,22,E,D,B,B,A,0.0,0.0,0.0,0.0,1.0
20020,-0.7,-10.24,1.81,-0.12,16.04,-0.24,-1.83,5.78,2.51,12.67,71,25,42,96,86,E,A,C,D,B,0.0,0.0,0.0,0.0,1.0
1685,15.26,15.24,-3.7,-5.87,-1.63,13.91,1.17,-3.63,-2.82,-6.07,11,100,82,81,92,A,A,D,D,C,1.0,0.0,0.0,0.0,1.0
6626,-15.42,-1.57,15.69,1.62,-5.33,10.19,9.86,0.4,5.46,-2.11,81,4,54,8,93,B,E,A,A,E,0.0,1.0,1.0,1.0,1.0
